AgentId,Motif_Orig,Motif_Dest,Duree_trajet,Motif_OD
2502145:car,home,other,4,home_other
2502145:car,home,shop,63,home_shop
2502145:car,home,work,7,home_work
2502145:car,other,home,94,other_home
2502145:car,shop,home,82,shop_home
2502145:car,work,home,7,work_home
2504687:car,home,other,5,home_other
2504687:car,home,shop,454,home_shop
2504687:car,home,work,117,home_work
2504687:car,shop,work,65,shop_work
2504687:car,work,home,546,work_home
2504689:car,home,work,12,home_work
2504689:car,work,home,127,work_home
2507870:car,home,other,11,home_other
2507870:car,other,home,14,other_home
2510066:car,home,shop,3,home_shop
2510066:car,shop,home,4,shop_home
2510067:car,home,leisure,4,home_leisure
2510067:car,leisure,home,4,leisure_home
2515243:car,home,leisure,113,home_leisure
2515243:car,leisure,home,90,leisure_home
2515244:car,home,leisure,102,home_leisure
2515244:car,home,shop,100,home_shop
2515244:car,leisure,home,201,leisure_home
2515244:car,shop,home,153,shop_home
251608:car,home,work,81,home_work
251608:car,work,home,73,work_home
251611:car,home,other,93,home_other
251611:car,other,home,9,other_home
251611:car,other,work,94,other_work
251611:car,shop,other,75,shop_other
251611:car,work,shop,12,work_shop
2516221:car,home,shop,308,home_shop
2516221:car,shop,home,460,shop_home
2516221:car,shop,shop,3,shop_shop
2516222:car,home,leisure,342,home_leisure
2516222:car,leisure,home,323,leisure_home
2516222:car,leisure,shop,0,leisure_shop
2516222:car,shop,home,128,shop_home
2516225:car,home,work,7,home_work
2516225:car,work,home,57,work_home
2516226:car,home,work,313,home_work
2516226:car,work,home,386,work_home
2518428:car,home,work,1355,home_work
2518428:car,leisure,work,836,leisure_work
2518428:car,work,leisure,187,work_leisure
2519779:car,home,work,2,home_work
2519779:car,work,home,3,work_home
2519781:car,home,work,273,home_work
2519781:car,leisure,work,101,leisure_work
2519781:car,work,home,177,work_home
2519781:car,work,leisure,41,work_leisure
2522862:car,home,work,11,home_work
2522862:car,work,home,47,work_home
2522863:car,home,work,15,home_work
2522863:car,work,home,53,work_home
2522865:car,home,shop,28,home_shop
2522865:car,shop,home,13,shop_home
2522866:car,home,leisure,353,home_leisure
2522866:car,home,shop,11,home_shop
2522866:car,leisure,home,507,leisure_home
2522866:car,shop,home,34,shop_home
2531852:car,home,shop,8,home_shop
2531852:car,shop,home,7,shop_home
2533279:car,home,leisure,186,home_leisure
2533279:car,leisure,home,160,leisure_home
2533279:car,leisure,shop,5,leisure_shop
2533279:car,shop,home,22,shop_home
2535736:car,home,shop,8,home_shop
2535736:car,home,work,12,home_work
2535736:car,shop,home,8,shop_home
2535736:car,work,home,10,work_home
2536424:car,home,other,1063,home_other
2536424:car,home,shop,6,home_shop
2536424:car,other,home,1061,other_home
2536424:car,shop,home,8,shop_home
2536425:car,home,other,14,home_other
2536425:car,other,work,10,other_work
2536425:car,work,home,14,work_home
2536938:car,home,work,3,home_work
2536938:car,work,home,46,work_home
2536941:car,home,work,4,home_work
2536941:car,leisure,shop,18,leisure_shop
2536941:car,shop,home,130,shop_home
2536941:car,work,leisure,5,work_leisure
2540046:car,home,other,0,home_other
2540046:car,other,home,1,other_home
2543318:car,home,other,35,home_other
2543318:car,home,shop,278,home_shop
2543318:car,other,home,374,other_home
2543318:car,shop,home,45,shop_home
2543318:car,shop,other,22,shop_other
2543319:car,home,work,6,home_work
2543319:car,work,home,7,work_home
2544053:car,home,work,142,home_work
2544053:car,work,home,68,work_home
25446:car,home,leisure,29,home_leisure
25446:car,home,shop,7,home_shop
25446:car,leisure,home,8,leisure_home
25446:car,shop,home,7,shop_home
25449:car,home,other,518,home_other
25449:car,home,shop,5,home_shop
25449:car,other,home,517,other_home
25449:car,shop,home,5,shop_home
2546097:car,home,shop,160,home_shop
2546097:car,shop,home,71,shop_home
2546098:car,home,shop,14,home_shop
2546098:car,shop,home,16,shop_home
2546367:car,home,leisure,5,home_leisure
2546367:car,home,shop,22,home_shop
2546367:car,leisure,home,6,leisure_home
2546367:car,shop,home,6,shop_home
254904:car,home,work,539,home_work
254904:car,work,home,609,work_home
254905:car,home,shop,4,home_shop
254905:car,shop,home,4,shop_home
254906:car,home,shop,11,home_shop
254906:car,shop,home,11,shop_home
2550185:car,home,work,57,home_work
2550185:car,work,home,174,work_home
2551897:car,home,work,141,home_work
2551897:car,work,home,98,work_home
2551898:car,home,shop,16,home_shop
2551898:car,home,work,37,home_work
2551898:car,leisure,home,8,leisure_home
2551898:car,shop,leisure,11,shop_leisure
2551898:car,work,home,38,work_home
2555010:car,home,leisure,11,home_leisure
2555010:car,home,shop,16,home_shop
2555010:car,leisure,home,9,leisure_home
2555010:car,shop,home,16,shop_home
2555011:car,home,shop,17,home_shop
2555011:car,shop,home,117,shop_home
2555011:car,shop,shop,73,shop_shop
2555754:car,home,work,89,home_work
2555754:car,work,home,47,work_home
2557846:car,home,leisure,150,home_leisure
2557846:car,leisure,home,183,leisure_home
2557846:car,leisure,shop,16,leisure_shop
2557846:car,shop,home,84,shop_home
2557847:car,home,shop,18,home_shop
2557847:car,shop,home,17,shop_home
2558716:car,home,other,17,home_other
2558716:car,home,shop,18,home_shop
2558716:car,home,work,223,home_work
2558716:car,other,home,449,other_home
2558716:car,shop,home,15,shop_home
2558716:car,work,home,8,work_home
2558716:car,work,other,3,work_other
2558717:car,home,shop,107,home_shop
2558717:car,shop,home,5,shop_home
2558717:car,shop,shop,31,shop_shop
2560050:car,home,shop,11,home_shop
2560050:car,shop,home,10,shop_home
2560050:car,shop,shop,6,shop_shop
2560103:car,home,shop,7,home_shop
2560103:car,shop,home,60,shop_home
2563517:car,education,home,333,education_home
2563517:car,home,education,386,home_education
2564755:car,home,shop,20,home_shop
2564755:car,shop,home,57,shop_home
2564756:car,home,work,0,home_work
2564756:car,leisure,work,38,leisure_work
2564756:car,work,home,1,work_home
2564756:car,work,leisure,8,work_leisure
2564764:car,home,leisure,13,home_leisure
2564764:car,leisure,other,10,leisure_other
2564764:car,other,home,147,other_home
2568730:car,home,work,23,home_work
2568730:car,work,home,75,work_home
2568731:car,home,leisure,20,home_leisure
2568731:car,leisure,home,22,leisure_home
2570778:car,home,work,12,home_work
2570778:car,work,home,12,work_home
2573797:car,home,leisure,1,home_leisure
2573797:car,leisure,home,93,leisure_home
2578111:car,home,work,32,home_work
2578111:car,work,home,88,work_home
2578112:car,home,work,126,home_work
2578112:car,work,home,94,work_home
2578113:car,home,work,19,home_work
2581796:car,home,shop,0,home_shop
2581796:car,shop,home,1,shop_home
2581797:car,home,other,137,home_other
2581797:car,other,home,266,other_home
2581797:car,other,other,114,other_other
258753:car,home,other,7,home_other
258753:car,home,work,810,home_work
258753:car,other,home,4,other_home
258753:car,work,home,731,work_home
258754:car,education,home,175,education_home
258754:car,home,education,35,home_education
258755:car,home,work,39,home_work
258755:car,work,home,95,work_home
2591053:car,leisure,shop,5,leisure_shop
2591053:car,shop,home,30,shop_home
2591055:car,home,shop,8,home_shop
2591055:car,shop,home,8,shop_home
259126:car,home,work,23,home_work
259126:car,work,home,88,work_home
259127:car,education,home,167,education_home
259127:car,home,other,566,home_other
259127:car,other,education,107,other_education
259127:car,other,home,157,other_home
259129:car,home,leisure,23,home_leisure
259129:car,leisure,home,82,leisure_home
2593285:car,home,leisure,5,home_leisure
2593285:car,leisure,home,5,leisure_home
2597652:car,home,other,11,home_other
2597652:car,other,home,12,other_home
2597653:car,home,shop,120,home_shop
2597653:car,shop,home,40,shop_home
2597653:car,shop,shop,2,shop_shop
2605571:car,home,work,1050,home_work
2605571:car,shop,shop,65,shop_shop
2605571:car,work,home,473,work_home
2609466:car,home,work,70,home_work
2609466:car,leisure,home,222,leisure_home
2609466:car,work,leisure,0,work_leisure
2609470:car,home,work,49,home_work
2609470:car,work,home,92,work_home
2609471:car,home,leisure,40,home_leisure
2609471:car,leisure,home,89,leisure_home
2610963:car,home,work,16,home_work
2610963:car,shop,home,26,shop_home
2610963:car,work,shop,35,work_shop
2610965:car,home,other,43,home_other
2610965:car,home,work,148,home_work
2610965:car,other,home,97,other_home
2610965:car,other,work,295,other_work
2610965:car,work,home,161,work_home
2610965:car,work,other,125,work_other
2613218:car,home,leisure,31,home_leisure
2613218:car,home,shop,426,home_shop
2613218:car,leisure,shop,52,leisure_shop
2613218:car,shop,home,848,shop_home
2613219:car,home,work,6,home_work
2613219:car,work,home,101,work_home
2613220:car,home,shop,23,home_shop
2613220:car,shop,home,114,shop_home
2615458:car,home,work,705,home_work
2615458:car,work,home,732,work_home
2615459:car,home,leisure,15,home_leisure
2615459:car,home,shop,3,home_shop
2615459:car,leisure,home,15,leisure_home
2615459:car,shop,home,51,shop_home
2615460:car,home,leisure,1,home_leisure
2615460:car,home,shop,16,home_shop
2615460:car,leisure,shop,4,leisure_shop
2615460:car,shop,home,811,shop_home
2615460:car,shop,shop,599,shop_shop
2616195:car,home,work,472,home_work
2616195:car,work,home,330,work_home
2621499:car,home,leisure,350,home_leisure
2621499:car,home,work,98,home_work
2621499:car,leisure,home,262,leisure_home
2621499:car,work,home,37,work_home
2622646:car,home,shop,10,home_shop
2622646:car,leisure,home,967,leisure_home
2622646:car,shop,home,11,shop_home
2624972:car,home,leisure,349,home_leisure
2624972:car,leisure,home,79,leisure_home
2624972:car,leisure,shop,6,leisure_shop
2624972:car,shop,home,162,shop_home
2624973:car,home,leisure,7,home_leisure
2624973:car,home,other,20,home_other
2624973:car,home,shop,26,home_shop
2624973:car,leisure,other,3,leisure_other
2624973:car,other,home,656,other_home
2624973:car,other,other,19,other_other
2624973:car,shop,home,62,shop_home
262702:car,home,work,16,home_work
262702:car,work,home,90,work_home
262703:car,home,shop,173,home_shop
262703:car,home,work,269,home_work
262703:car,shop,home,33,shop_home
262703:car,work,home,336,work_home
262705:car,home,leisure,5,home_leisure
262705:car,home,work,198,home_work
262705:car,leisure,home,93,leisure_home
262705:car,work,home,404,work_home
2631779:car,home,other,2,home_other
2631779:car,other,shop,2,other_shop
2631779:car,shop,home,2,shop_home
2633578:car,home,shop,4,home_shop
2633578:car,leisure,home,92,leisure_home
2633578:car,shop,leisure,1,shop_leisure
2633579:car,home,other,258,home_other
2633579:car,home,work,45,home_work
2633579:car,other,home,34,other_home
2633579:car,other,shop,8,other_shop
2633579:car,shop,home,45,shop_home
2633579:car,work,home,95,work_home
2633580:car,education,home,335,education_home
2633580:car,home,education,194,home_education
2633580:car,home,leisure,50,home_leisure
2633888:car,home,work,76,home_work
2633888:car,work,home,26,work_home
2633889:car,home,work,263,home_work
2633889:car,work,home,264,work_home
2634948:car,home,leisure,681,home_leisure
2634948:car,leisure,home,734,leisure_home
2639298:car,home,other,533,home_other
2639298:car,home,shop,4,home_shop
2639298:car,other,home,532,other_home
2639298:car,shop,home,5,shop_home
2639299:car,home,work,14,home_work
2639299:car,work,home,15,work_home
2641281:car,home,shop,6,home_shop
2641281:car,shop,home,8,shop_home
2643187:car,home,work,7,home_work
2643187:car,work,home,5,work_home
2643188:car,leisure,shop,48,leisure_shop
2643188:car,shop,home,17,shop_home
2643190:car,home,work,21,home_work
2643190:car,leisure,work,7,leisure_work
2643190:car,work,home,7,work_home
2643190:car,work,leisure,6,work_leisure
2647198:car,home,work,4,home_work
2647198:car,work,home,7,work_home
2650120:car,home,work,92,home_work
2650120:car,work,home,84,work_home
2650121:car,home,other,3,home_other
2650121:car,other,home,3,other_home
2650499:car,home,work,54,home_work
2650499:car,work,home,8,work_home
2650500:car,home,leisure,102,home_leisure
2650500:car,leisure,home,36,leisure_home
2651167:car,home,other,110,home_other
2651167:car,home,work,22,home_work
2651167:car,other,home,87,other_home
2651167:car,other,shop,7,other_shop
2651167:car,shop,home,86,shop_home
2651167:car,work,home,121,work_home
2651168:car,home,work,39,home_work
2651168:car,work,home,51,work_home
2653613:car,home,work,20,home_work
2653613:car,work,home,3,work_home
2653614:car,home,work,237,home_work
2653614:car,work,home,250,work_home
2654462:car,home,leisure,23,home_leisure
2654462:car,leisure,home,42,leisure_home
2655623:car,home,work,570,home_work
2655623:car,work,home,631,work_home
2655860:car,home,other,11,home_other
2655860:car,other,home,5,other_home
2656779:car,education,home,13,education_home
2656779:car,home,education,8,home_education
2656780:car,home,other,11,home_other
2656780:car,home,work,688,home_work
2656780:car,other,home,46,other_home
2656780:car,work,home,548,work_home
2656782:car,home,work,330,home_work
2656782:car,work,home,109,work_home
265981:car,home,other,1,home_other
265981:car,leisure,work,4,leisure_work
265981:car,other,home,43,other_home
265981:car,other,other,11,other_other
265981:car,other,work,72,other_work
265981:car,work,leisure,4,work_leisure
265981:car,work,other,152,work_other
265982:car,home,other,216,home_other
265982:car,home,shop,32,home_shop
265982:car,home,work,4,home_work
265982:car,other,home,248,other_home
265982:car,shop,home,44,shop_home
265982:car,work,home,178,work_home
2665244:car,home,other,16,home_other
2665244:car,other,home,101,other_home
2665245:car,home,shop,5,home_shop
2665245:car,shop,home,5,shop_home
2667427:car,home,leisure,177,home_leisure
2667427:car,leisure,home,89,leisure_home
2667427:car,leisure,shop,30,leisure_shop
2667427:car,shop,home,31,shop_home
2667775:car,home,leisure,312,home_leisure
2667775:car,leisure,home,284,leisure_home
2667776:car,home,leisure,6,home_leisure
2667776:car,leisure,home,106,leisure_home
2671252:car,home,leisure,185,home_leisure
2671252:car,home,work,45,home_work
2671252:car,leisure,leisure,4,leisure_leisure
2671252:car,work,home,3,work_home
2673861:car,home,other,41,home_other
2673861:car,other,home,40,other_home
2674882:car,home,leisure,1,home_leisure
2674882:car,leisure,home,21,leisure_home
2676268:car,home,leisure,338,home_leisure
2676268:car,leisure,home,283,leisure_home
2684084:car,home,leisure,0,home_leisure
2684084:car,home,other,5,home_other
2684084:car,home,shop,69,home_shop
2684084:car,leisure,other,3,leisure_other
2684084:car,other,home,622,other_home
2684084:car,other,other,3,other_other
2684084:car,shop,home,40,shop_home
2684784:car,home,leisure,2,home_leisure
2684784:car,leisure,home,3,leisure_home
2685565:car,home,work,3,home_work
2685565:car,work,home,28,work_home
268881:car,home,work,115,home_work
268881:car,work,home,57,work_home
268883:car,home,shop,126,home_shop
268883:car,shop,home,73,shop_home
268974:car,home,leisure,7,home_leisure
268974:car,leisure,home,8,leisure_home
268975:car,home,work,84,home_work
268975:car,work,home,63,work_home
2700160:car,home,leisure,7,home_leisure
2700160:car,leisure,home,100,leisure_home
2701980:car,home,shop,32,home_shop
2701980:car,shop,home,8,shop_home
2705357:car,home,other,41,home_other
2705357:car,home,shop,36,home_shop
2705357:car,other,home,45,other_home
2705357:car,shop,home,79,shop_home
271272:car,home,work,22,home_work
271272:car,work,home,23,work_home
2729023:car,home,shop,9,home_shop
2729023:car,shop,home,10,shop_home
273650:car,home,leisure,5,home_leisure
273650:car,leisure,home,6,leisure_home
273711:car,home,work,8,home_work
273711:car,work,home,7,work_home
2737950:car,home,other,197,home_other
2737950:car,other,home,114,other_home
274588:car,home,work,19,home_work
274588:car,shop,work,6,shop_work
274588:car,work,home,20,work_home
274588:car,work,shop,6,work_shop
274589:car,home,shop,6,home_shop
274589:car,shop,home,6,shop_home
27473:car,home,other,4,home_other
27473:car,home,shop,39,home_shop
27473:car,home,work,2,home_work
27473:car,other,home,21,other_home
27473:car,shop,home,31,shop_home
27473:car,work,home,2,work_home
27475:car,home,leisure,79,home_leisure
27475:car,leisure,home,108,leisure_home
275597:car,home,work,2,home_work
275597:car,work,home,1,work_home
2757360:car,home,work,12,home_work
2757360:car,work,home,12,work_home
28153:car,home,leisure,700,home_leisure
28153:car,leisure,home,696,leisure_home
292651:car,home,leisure,4,home_leisure
292651:car,leisure,home,78,leisure_home
292653:car,home,work,6,home_work
292653:car,work,home,10,work_home
310669:car,home,shop,90,home_shop
310669:car,shop,shop,90,shop_shop
310669:car,shop,work,69,shop_work
310669:car,work,home,8,work_home
310670:car,home,leisure,109,home_leisure
310670:car,home,work,75,home_work
310670:car,leisure,home,163,leisure_home
310670:car,work,home,159,work_home
310671:car,education,home,28,education_home
310671:car,home,other,509,home_other
310671:car,other,education,17,other_education
310671:car,other,home,122,other_home
310953:car,home,shop,4,home_shop
310953:car,shop,home,5,shop_home
313114:car,home,work,362,home_work
313114:car,work,home,308,work_home
321952:car,home,work,471,home_work
321952:car,work,home,555,work_home
326243:car,home,work,56,home_work
326243:car,work,home,86,work_home
327351:car,home,leisure,3,home_leisure
327351:car,leisure,home,34,leisure_home
330816:car,home,leisure,14,home_leisure
330816:car,home,other,8,home_other
330816:car,leisure,home,15,leisure_home
330816:car,other,home,6,other_home
330816:car,other,other,11,other_other
332744:car,home,other,2,home_other
332744:car,home,shop,70,home_shop
332744:car,home,work,5,home_work
332744:car,other,home,84,other_home
332744:car,other,shop,20,other_shop
332744:car,shop,home,582,shop_home
332744:car,work,other,12,work_other
332745:car,home,leisure,414,home_leisure
332745:car,leisure,home,274,leisure_home
334297:car,home,other,12,home_other
334297:car,leisure,work,86,leisure_work
334297:car,other,home,250,other_home
334297:car,other,work,14,other_work
334297:car,work,leisure,159,work_leisure
334297:car,work,other,13,work_other
334298:car,home,work,305,home_work
334298:car,work,home,403,work_home
342289:car,home,shop,2,home_shop
342289:car,leisure,home,14,leisure_home
342289:car,shop,leisure,14,shop_leisure
342940:car,home,leisure,13,home_leisure
342940:car,home,work,465,home_work
342940:car,work,home,512,work_home
342941:car,home,leisure,3,home_leisure
342941:car,home,shop,3,home_shop
342941:car,leisure,home,2,leisure_home
342941:car,shop,home,4,shop_home
347519:car,home,leisure,219,home_leisure
347519:car,home,shop,27,home_shop
347519:car,leisure,home,1,leisure_home
347519:car,leisure,leisure,455,leisure_leisure
347519:car,leisure,other,1,leisure_other
347519:car,other,home,36,other_home
347519:car,shop,home,27,shop_home
347521:car,home,shop,29,home_shop
347521:car,shop,home,41,shop_home
349493:car,home,other,13,home_other
349493:car,other,home,8,other_home
349493:car,other,work,12,other_work
349493:car,shop,other,55,shop_other
349493:car,work,shop,25,work_shop
352034:car,home,other,60,home_other
352034:car,other,home,60,other_home
352789:car,home,leisure,15,home_leisure
352789:car,home,shop,8,home_shop
352789:car,leisure,home,86,leisure_home
352789:car,shop,home,11,shop_home
353536:car,home,leisure,15,home_leisure
353536:car,home,work,440,home_work
353536:car,leisure,home,15,leisure_home
353536:car,work,home,284,work_home
353537:car,home,shop,8,home_shop
353537:car,leisure,home,28,leisure_home
353537:car,shop,leisure,33,shop_leisure
361392:car,home,leisure,12,home_leisure
361392:car,home,shop,111,home_shop
361392:car,leisure,home,12,leisure_home
361392:car,shop,home,87,shop_home
361984:car,home,shop,51,home_shop
361984:car,shop,home,26,shop_home
362252:car,education,home,257,education_home
362252:car,home,education,158,home_education
362253:car,home,other,3,home_other
362253:car,other,home,4,other_home
362295:car,home,other,9,home_other
362295:car,home,work,12,home_work
362295:car,other,home,9,other_home
362295:car,work,home,344,work_home
374149:car,home,leisure,9,home_leisure
374149:car,home,shop,19,home_shop
374149:car,leisure,home,9,leisure_home
374149:car,shop,home,20,shop_home
375584:car,home,work,8,home_work
375584:car,work,home,8,work_home
375587:car,education,home,159,education_home
375587:car,home,education,172,home_education
37875:car,home,leisure,2,home_leisure
37875:car,leisure,home,3,leisure_home
37960:car,education,home,376,education_home
37960:car,home,education,507,home_education
37961:car,home,other,409,home_other
37961:car,home,shop,16,home_shop
37961:car,home,work,1,home_work
37961:car,other,home,412,other_home
37961:car,shop,home,49,shop_home
37961:car,work,home,0,work_home
37963:car,home,leisure,34,home_leisure
37963:car,leisure,home,94,leisure_home
379737:car,home,shop,9,home_shop
379737:car,shop,home,68,shop_home
380241:car,home,leisure,2,home_leisure
380241:car,leisure,home,2,leisure_home
381241:car,home,work,399,home_work
381241:car,work,home,441,work_home
382083:car,home,leisure,9,home_leisure
382083:car,home,work,0,home_work
382083:car,leisure,home,9,leisure_home
382083:car,work,home,1,work_home
382084:car,home,shop,1,home_shop
382084:car,shop,home,72,shop_home
383458:car,home,shop,21,home_shop
383458:car,shop,home,174,shop_home
383459:car,home,shop,76,home_shop
383459:car,shop,home,134,shop_home
383461:car,home,other,405,home_other
383461:car,other,home,596,other_home
383462:car,home,leisure,5,home_leisure
383462:car,home,work,10,home_work
383462:car,leisure,home,205,leisure_home
383462:car,work,home,162,work_home
387113:car,home,leisure,39,home_leisure
387113:car,home,shop,151,home_shop
387113:car,shop,home,37,shop_home
389930:car,home,shop,93,home_shop
389930:car,shop,home,106,shop_home
397317:car,home,work,49,home_work
397317:car,work,home,9,work_home
402492:car,home,shop,34,home_shop
402492:car,shop,home,130,shop_home
405647:car,home,work,158,home_work
405647:car,work,home,557,work_home
405649:car,education,home,14,education_home
405649:car,home,other,457,home_other
405649:car,other,education,19,other_education
405649:car,other,home,73,other_home
405684:car,home,work,451,home_work
405684:car,work,home,504,work_home
406890:car,home,other,227,home_other
406890:car,other,home,369,other_home
406890:car,other,other,104,other_other
407770:car,home,work,136,home_work
407770:car,work,home,192,work_home
409197:car,home,shop,156,home_shop
409197:car,shop,home,32,shop_home
409517:car,home,other,231,home_other
409517:car,other,home,214,other_home
409518:car,home,other,93,home_other
409519:car,home,leisure,17,home_leisure
409519:car,home,work,126,home_work
409519:car,leisure,home,260,leisure_home
409519:car,leisure,leisure,202,leisure_leisure
409519:car,work,leisure,168,work_leisure
411572:car,home,leisure,0,home_leisure
411572:car,home,work,10,home_work
411572:car,leisure,home,0,leisure_home
411572:car,work,home,11,work_home
412341:car,home,leisure,1,home_leisure
412341:car,leisure,leisure,2,leisure_leisure
412341:car,leisure,other,120,leisure_other
412341:car,other,shop,25,other_shop
412341:car,shop,home,91,shop_home
412342:car,home,shop,23,home_shop
412342:car,shop,home,100,shop_home
412343:car,home,other,5,home_other
412343:car,other,home,6,other_home
413843:car,home,work,8,home_work
413843:car,work,home,32,work_home
413844:car,home,leisure,34,home_leisure
413844:car,leisure,leisure,8,leisure_leisure
413844:car,leisure,other,13,leisure_other
413844:car,other,shop,116,other_shop
413844:car,shop,home,23,shop_home
415556:car,home,other,29,home_other
415556:car,other,home,87,other_home
418241:car,home,other,5,home_other
418241:car,home,shop,169,home_shop
418241:car,home,work,7,home_work
418241:car,other,home,95,other_home
418241:car,shop,home,212,shop_home
418241:car,work,home,53,work_home
420251:car,education,home,10,education_home
420251:car,home,other,505,home_other
420251:car,other,education,104,other_education
420251:car,other,home,67,other_home
420471:car,home,leisure,4,home_leisure
420471:car,leisure,home,8,leisure_home
424706:car,home,other,129,home_other
424706:car,other,home,187,other_home
424707:car,home,shop,7,home_shop
424707:car,other,home,6,other_home
424707:car,shop,other,4,shop_other
428091:car,home,other,93,home_other
428091:car,home,work,75,home_work
428091:car,other,home,107,other_home
428091:car,shop,home,4,shop_home
428091:car,work,shop,81,work_shop
428092:car,home,shop,6,home_shop
428092:car,leisure,home,221,leisure_home
428092:car,shop,leisure,79,shop_leisure
431021:car,home,leisure,252,home_leisure
431021:car,leisure,home,136,leisure_home
431986:car,home,leisure,64,home_leisure
431986:car,leisure,home,56,leisure_home
431986:car,shop,home,1,shop_home
437343:car,home,other,54,home_other
437343:car,other,work,11,other_work
437343:car,work,home,172,work_home
437344:car,home,leisure,271,home_leisure
437344:car,home,other,11,home_other
437344:car,leisure,home,67,leisure_home
437344:car,other,home,11,other_home
43881:car,home,other,409,home_other
43881:car,other,home,487,other_home
43881:car,other,other,8,other_other
43881:car,other,shop,31,other_shop
43881:car,shop,other,3,shop_other
43882:car,home,work,17,home_work
43882:car,work,home,18,work_home
438989:car,home,leisure,4,home_leisure
438989:car,leisure,home,63,leisure_home
439843:car,home,work,386,home_work
439843:car,other,work,92,other_work
439843:car,shop,home,280,shop_home
439843:car,work,home,31,work_home
439843:car,work,other,9,work_other
439843:car,work,shop,3,work_shop
441461:car,home,leisure,1,home_leisure
441461:car,leisure,home,49,leisure_home
441658:car,home,other,9,home_other
441658:car,other,home,54,other_home
441659:car,home,other,198,home_other
441659:car,other,home,136,other_home
442677:car,home,work,5,home_work
442677:car,work,home,235,work_home
442678:car,education,home,82,education_home
442678:car,home,other,621,home_other
442678:car,other,education,105,other_education
442678:car,other,home,112,other_home
442679:car,home,shop,32,home_shop
442679:car,leisure,home,72,leisure_home
442679:car,shop,leisure,7,shop_leisure
443982:car,home,leisure,33,home_leisure
443982:car,leisure,home,61,leisure_home
443982:car,leisure,other,8,leisure_other
443982:car,other,home,57,other_home
445135:car,home,shop,27,home_shop
445135:car,shop,home,14,shop_home
445136:car,home,leisure,14,home_leisure
445136:car,leisure,shop,3,leisure_shop
445136:car,shop,home,138,shop_home
451759:car,other,home,92,other_home
451759:car,work,home,1,work_home
452331:car,home,work,31,home_work
452331:car,work,home,165,work_home
452541:car,home,other,4,home_other
452541:car,home,work,67,home_work
452541:car,other,work,6,other_work
452541:car,work,home,263,work_home
45437:car,home,leisure,435,home_leisure
45437:car,leisure,other,18,leisure_other
45437:car,other,home,55,other_home
45438:car,home,shop,5,home_shop
45438:car,shop,home,5,shop_home
456509:car,home,shop,57,home_shop
456509:car,shop,home,9,shop_home
458490:car,home,leisure,44,home_leisure
458490:car,home,shop,10,home_shop
458490:car,leisure,home,97,leisure_home
458490:car,shop,home,130,shop_home
459686:car,home,work,7,home_work
459686:car,other,home,19,other_home
459686:car,work,other,204,work_other
46261:car,home,other,9,home_other
46261:car,other,home,6,other_home
46261:car,other,work,217,other_work
46261:car,shop,other,65,shop_other
46261:car,work,shop,109,work_shop
464573:car,home,leisure,537,home_leisure
464573:car,home,shop,86,home_shop
464573:car,leisure,home,117,leisure_home
464573:car,leisure,leisure,660,leisure_leisure
464573:car,leisure,other,3,leisure_other
464573:car,other,home,72,other_home
464573:car,shop,home,210,shop_home
464574:car,home,work,49,home_work
464574:car,work,home,44,work_home
464776:car,home,other,444,home_other
464776:car,other,home,403,other_home
464776:car,other,other,50,other_other
464776:car,other,shop,7,other_shop
464776:car,shop,other,4,shop_other
466349:car,home,leisure,60,home_leisure
466349:car,home,other,7,home_other
466349:car,leisure,home,11,leisure_home
466349:car,other,home,8,other_home
466352:car,home,shop,1,home_shop
466352:car,shop,home,111,shop_home
466352:car,shop,shop,37,shop_shop
469043:car,home,leisure,337,home_leisure
469043:car,leisure,home,251,leisure_home
469576:car,home,leisure,127,home_leisure
469576:car,leisure,home,178,leisure_home
469576:car,leisure,leisure,104,leisure_leisure
474373:car,home,work,3,home_work
474373:car,work,home,3,work_home
477510:car,home,work,470,home_work
477510:car,work,home,452,work_home
481857:car,home,leisure,549,home_leisure
481857:car,home,shop,90,home_shop
481857:car,leisure,home,4,leisure_home
481857:car,leisure,leisure,546,leisure_leisure
481857:car,leisure,other,3,leisure_other
481857:car,other,home,83,other_home
481857:car,shop,home,8,shop_home
481858:car,home,shop,379,home_shop
481858:car,shop,home,481,shop_home
486924:car,home,work,1,home_work
486924:car,shop,home,247,shop_home
486924:car,work,shop,90,work_shop
490298:car,home,work,27,home_work
490298:car,work,home,105,work_home
490300:car,home,work,15,home_work
490300:car,work,home,298,work_home
492842:car,home,other,24,home_other
492842:car,other,home,9,other_home
493683:car,home,work,8,home_work
493683:car,work,home,15,work_home
498999:car,home,work,332,home_work
498999:car,work,home,358,work_home
502583:car,education,home,563,education_home
502583:car,home,education,363,home_education
502585:car,home,leisure,654,home_leisure
502585:car,home,shop,60,home_shop
502585:car,leisure,home,133,leisure_home
502585:car,leisure,leisure,669,leisure_leisure
502585:car,leisure,other,98,leisure_other
502585:car,other,home,99,other_home
502585:car,shop,home,136,shop_home
502586:car,home,other,341,home_other
502586:car,other,home,133,other_home
502586:car,other,leisure,244,other_leisure
502586:car,other,work,7,other_work
502586:car,work,other,205,work_other
503200:car,home,other,325,home_other
503200:car,other,home,109,other_home
503202:car,home,other,918,home_other
503202:car,home,shop,225,home_shop
503202:car,other,home,920,other_home
503202:car,shop,home,221,shop_home
511256:car,leisure,shop,1,leisure_shop
